gamma, phi_12, phi_13
0.635000, 5.529203, 6.126106
0.635000, 5.560619, 5.654867
0.635000, 5.560619, 5.686283
0.635000, 5.560619, 6.220353
0.635000, 5.592035, 5.623451
0.635000, 5.623451, 5.592035
0.635000, 5.654867, 5.560619
0.635000, 5.686283, 5.560619
0.635000, 5.717699, 5.529203
0.635000, 5.749115, 5.529203
0.635000, 5.780530, 5.497787
0.635000, 5.811946, 5.497787
0.635000, 5.843362, 5.497787
0.635000, 5.874778, 5.497787
0.635000, 5.906194, 5.497787
0.635000, 5.937610, 5.497787
0.635000, 5.969026, 5.497787
0.635000, 6.000442, 5.497787
0.635000, 6.031858, 5.497787
0.635000, 6.126106, 5.529203
0.635000, 6.220353, 5.560619
0.635000, 6.283185, 3.110177
0.635000, 6.283185, 6.283185
0.636000, 0.251327, 0.753982
0.636000, 0.282743, 0.753982
0.636000, 0.314159, 0.753982
0.636000, 0.345575, 0.753982
0.636000, 0.376991, 0.753982
0.636000, 0.408407, 0.753982
0.636000, 0.439823, 0.753982
0.636000, 0.471239, 0.753982
0.636000, 0.502655, 0.753982
0.636000, 0.565487, 0.722566
0.636000, 0.628319, 0.691150
0.636000, 0.659734, 0.659734
0.636000, 0.691150, 0.628319
0.636000, 0.722566, 0.565487
0.636000, 0.753982, 0.251327
0.636000, 0.753982, 0.282743
0.636000, 0.753982, 0.314159
0.636000, 0.753982, 0.345575
0.636000, 0.753982, 0.376991
0.636000, 0.753982, 0.408407
0.636000, 0.753982, 0.439823
0.636000, 0.753982, 0.471239
0.636000, 0.753982, 0.502655
0.636000, 1.979203, 3.989823
0.636000, 1.979203, 4.272566
0.636000, 2.073451, 4.178318
0.636000, 2.261947, 4.272566
0.636000, 3.110177, 6.283185
0.636000, 3.141593, 3.141593
0.636000, 3.989823, 1.979203
0.636000, 4.178318, 2.073451
0.636000, 4.272566, 1.979203
0.636000, 4.272566, 2.261947
0.636000, 5.497787, 5.780530
0.636000, 5.497787, 5.811946
0.636000, 5.497787, 5.843362
0.636000, 5.497787, 5.874778
0.636000, 5.497787, 5.906194
0.636000, 5.497787, 5.937610
0.636000, 5.497787, 5.969026
0.636000, 5.497787, 6.000442
0.636000, 5.497787, 6.031858
0.636000, 5.497787, 6.063274
0.636000, 5.529203, 5.717699
0.636000, 5.529203, 6.126106
0.636000, 5.529203, 6.157522
0.636000, 5.560619, 5.654867
0.636000, 5.560619, 6.220353
0.636000, 5.592035, 5.623451
0.636000, 5.623451, 5.592035
0.636000, 5.654867, 5.560619
0.636000, 5.717699, 5.529203
0.636000, 5.780530, 5.497787
0.636000, 5.811946, 5.497787
0.636000, 5.843362, 5.497787
0.636000, 5.874778, 5.497787
0.636000, 5.906194, 5.497787
0.636000, 5.937610, 5.497787
0.636000, 5.969026, 5.497787
0.636000, 6.000442, 5.497787
0.636000, 6.031858, 5.497787
0.636000, 6.063274, 5.497787
0.636000, 6.126106, 5.529203
0.636000, 6.157522, 5.529203
0.636000, 6.220353, 5.560619
0.636000, 6.283185, 3.110177
0.636000, 6.283185, 6.283185
0.637000, 0.125664, 0.722566
0.637000, 0.219911, 0.753982
0.637000, 0.251327, 0.753982
0.637000, 0.282743, 0.753982
0.637000, 0.314159, 0.753982
0.637000, 0.345575, 0.753982
0.637000, 0.376991, 0.753982
0.637000, 0.408407, 0.753982
0.637000, 0.439823, 0.753982
0.637000, 0.471239, 0.753982
0.637000, 0.502655, 0.753982
0.637000, 0.565487, 0.722566
0.637000, 0.628319, 0.691150
0.637000, 0.659734, 0.659734
0.637000, 0.691150, 0.628319
0.637000, 0.722566, 0.125664
0.637000, 0.722566, 0.565487
0.637000, 0.753982, 0.219911
0.637000, 0.753982, 0.251327
0.637000, 0.753982, 0.282743
0.637000, 0.753982, 0.314159
0.637000, 0.753982, 0.345575
0.637000, 0.753982, 0.376991
0.637000, 0.753982, 0.408407
0.637000, 0.753982, 0.439823
0.637000, 0.753982, 0.471239
0.637000, 0.753982, 0.502655
0.637000, 1.979203, 3.989823
0.637000, 1.979203, 4.272566
0.637000, 2.073451, 4.178318
0.637000, 2.261947, 4.272566
0.637000, 3.110177, 6.283185
0.637000, 3.141593, 3.141593
0.637000, 3.989823, 1.979203
0.637000, 4.178318, 2.073451
0.637000, 4.272566, 1.979203
0.637000, 4.272566, 2.261947
0.637000, 5.497787, 5.780530
0.637000, 5.497787, 5.811946
0.637000, 5.497787, 5.843362
0.637000, 5.497787, 5.874778
0.637000, 5.497787, 5.906194
0.637000, 5.497787, 5.937610
0.637000, 5.497787, 5.969026
0.637000, 5.497787, 6.000442
0.637000, 5.497787, 6.031858
0.637000, 5.497787, 6.063274
0.637000, 5.529203, 5.717699
0.637000, 5.529203, 6.126106
0.637000, 5.529203, 6.157522
0.637000, 5.560619, 5.654867
0.637000, 5.560619, 6.220353
0.637000, 5.592035, 5.623451
0.637000, 5.623451, 5.592035
0.637000, 5.654867, 5.560619
0.637000, 5.717699, 5.529203
0.637000, 5.780530, 5.497787
0.637000, 5.811946, 5.497787
0.637000, 5.843362, 5.497787
0.637000, 5.874778, 5.497787
0.637000, 5.906194, 5.497787
0.637000, 5.937610, 5.497787
0.637000, 5.969026, 5.497787
0.637000, 6.000442, 5.497787
0.637000, 6.031858, 5.497787
0.637000, 6.063274, 5.497787
0.637000, 6.126106, 5.529203
0.637000, 6.157522, 5.529203
0.637000, 6.220353, 5.560619
0.637000, 6.283185, 3.110177
0.637000, 6.283185, 6.283185
0.638000, 0.125664, 0.722566
0.638000, 0.219911, 0.753982
0.638000, 0.251327, 0.753982
0.638000, 0.282743, 0.753982
0.638000, 0.408407, 0.753982
0.638000, 0.439823, 0.753982
0.638000, 0.471239, 0.753982
0.638000, 0.502655, 0.753982
0.638000, 0.565487, 0.722566
0.638000, 0.596903, 0.722566
0.638000, 0.628319, 0.691150
0.638000, 0.659734, 0.659734
0.638000, 0.691150, 0.628319
0.638000, 0.722566, 0.125664
0.638000, 0.722566, 0.565487
0.638000, 0.722566, 0.596903
0.638000, 0.753982, 0.219911
0.638000, 0.753982, 0.251327
0.638000, 0.753982, 0.282743
0.638000, 0.753982, 0.408407
0.638000, 0.753982, 0.439823
0.638000, 0.753982, 0.471239
0.638000, 0.753982, 0.502655
0.638000, 1.979203, 3.989823
0.638000, 1.979203, 4.272566
0.638000, 2.073451, 4.178318
0.638000, 2.261947, 4.272566
0.638000, 3.110177, 6.283185
0.638000, 3.141593, 3.141593
0.638000, 3.989823, 1.979203
0.638000, 4.178318, 2.073451
0.638000, 4.272566, 1.979203
0.638000, 4.272566, 2.261947
0.638000, 5.497787, 5.780530
0.638000, 5.497787, 5.811946
0.638000, 5.497787, 5.843362
0.638000, 5.497787, 5.874778
0.638000, 5.497787, 5.969026
0.638000, 5.497787, 6.000442
0.638000, 5.497787, 6.031858
0.638000, 5.497787, 6.063274
0.638000, 5.529203, 5.686283
0.638000, 5.529203, 5.717699
0.638000, 5.529203, 6.126106
0.638000, 5.529203, 6.157522
0.638000, 5.560619, 5.654867
0.638000, 5.560619, 6.220353
0.638000, 5.592035, 5.623451
0.638000, 5.623451, 5.592035
0.638000, 5.654867, 5.560619
0.638000, 5.686283, 5.529203
0.638000, 5.717699, 5.529203
0.638000, 5.780530, 5.497787
0.638000, 5.811946, 5.497787
0.638000, 5.843362, 5.497787
0.638000, 5.874778, 5.497787
0.638000, 5.969026, 5.497787
0.638000, 6.000442, 5.497787
0.638000, 6.031858, 5.497787
0.638000, 6.063274, 5.497787
0.638000, 6.126106, 5.529203
0.638000, 6.157522, 5.529203
0.638000, 6.220353, 5.560619
0.638000, 6.283185, 3.110177
0.638000, 6.283185, 6.283185
0.639000, 0.000000, 3.141593
0.639000, 0.219911, 0.753982
0.639000, 0.251327, 0.753982
0.639000, 0.376991, 0.785398
0.639000, 0.439823, 0.753982
0.639000, 0.471239, 0.753982
0.639000, 0.502655, 0.753982
0.639000, 0.534071, 0.753982
0.639000, 0.565487, 0.722566
0.639000, 0.596903, 0.722566
0.639000, 0.628319, 0.691150
0.639000, 0.659734, 0.659734
0.639000, 0.691150, 0.628319
0.639000, 0.722566, 0.565487
0.639000, 0.722566, 0.596903
0.639000, 0.753982, 0.219911
0.639000, 0.753982, 0.251327
0.639000, 0.753982, 0.439823
0.639000, 0.753982, 0.471239
0.639000, 0.753982, 0.502655
0.639000, 0.753982, 0.534071
0.639000, 0.785398, 0.376991
0.639000, 1.979203, 3.989823
0.639000, 1.979203, 4.272566
0.639000, 2.073451, 4.178318
0.639000, 2.261947, 4.272566
0.639000, 3.110177, 6.283185
0.639000, 3.141593, 0.000000
0.639000, 3.141593, 3.141593
0.639000, 3.989823, 1.979203
0.639000, 4.178318, 2.073451
0.639000, 4.272566, 1.979203
0.639000, 4.272566, 2.261947
0.639000, 5.466371, 5.906194
0.639000, 5.497787, 5.749115
0.639000, 5.497787, 5.780530
0.639000, 5.497787, 5.811946
0.639000, 5.497787, 5.843362
0.639000, 5.497787, 6.000442
0.639000, 5.497787, 6.031858
0.639000, 5.497787, 6.063274
0.639000, 5.529203, 5.686283
0.639000, 5.529203, 5.717699
0.639000, 5.529203, 6.157522
0.639000, 5.560619, 5.654867
0.639000, 5.560619, 6.220353
0.639000, 5.592035, 5.623451
0.639000, 5.623451, 5.592035
0.639000, 5.654867, 5.560619
0.639000, 5.686283, 5.529203
0.639000, 5.717699, 5.529203
0.639000, 5.749115, 5.497787
0.639000, 5.780530, 5.497787
0.639000, 5.811946, 5.497787
0.639000, 5.843362, 5.497787
0.639000, 5.906194, 5.466371
0.639000, 6.000442, 5.497787
0.639000, 6.031858, 5.497787
0.639000, 6.063274, 5.497787
0.639000, 6.157522, 5.529203
0.639000, 6.220353, 5.560619
0.639000, 6.283185, 3.110177
0.639000, 6.283185, 6.283185
0.640000, 0.000000, 3.141593
0.640000, 0.219911, 0.753982
0.640000, 0.345575, 0.785398
0.640000, 0.376991, 0.785398
0.640000, 0.408407, 0.785398
0.640000, 0.471239, 0.753982
0.640000, 0.502655, 0.753982
0.640000, 0.534071, 0.753982
0.640000, 0.565487, 0.722566
0.640000, 0.596903, 0.722566
0.640000, 0.628319, 0.691150
0.640000, 0.659734, 0.659734
0.640000, 0.691150, 0.628319
0.640000, 0.722566, 0.565487
0.640000, 0.722566, 0.596903
0.640000, 0.753982, 0.219911
0.640000, 0.753982, 0.471239
0.640000, 0.753982, 0.502655
0.640000, 0.753982, 0.534071
0.640000, 0.785398, 0.345575
0.640000, 0.785398, 0.376991
0.640000, 0.785398, 0.408407
0.640000, 1.979203, 3.989823
0.640000, 1.979203, 4.272566
0.640000, 2.073451, 4.178318
0.640000, 2.261947, 4.272566
0.640000, 3.110177, 6.283185
0.640000, 3.141593, 0.000000
0.640000, 3.141593, 3.141593
0.640000, 3.989823, 1.979203
0.640000, 4.178318, 2.073451
0.640000, 4.272566, 1.979203
0.640000, 4.272566, 2.261947
0.640000, 5.466371, 5.874778
0.640000, 5.466371, 5.906194
0.640000, 5.466371, 5.937610
0.640000, 5.497787, 5.749115
0.640000, 5.497787, 5.780530
0.640000, 5.497787, 5.811946
0.640000, 5.497787, 6.031858
0.640000, 5.497787, 6.063274
0.640000, 5.529203, 5.686283
0.640000, 5.529203, 5.717699
0.640000, 5.529203, 6.157522
0.640000, 5.560619, 5.654867
0.640000, 5.560619, 6.220353
0.640000, 5.592035, 5.623451
0.640000, 5.623451, 5.592035
0.640000, 5.654867, 5.560619
0.640000, 5.686283, 5.529203
0.640000, 5.717699, 5.529203
0.640000, 5.749115, 5.497787
0.640000, 5.780530, 5.497787
0.640000, 5.811946, 5.497787
0.640000, 5.874778, 5.466371
0.640000, 5.906194, 5.466371
0.640000, 5.937610, 5.466371
0.640000, 6.031858, 5.497787
0.640000, 6.063274, 5.497787
0.640000, 6.157522, 5.529203
0.640000, 6.220353, 5.560619
0.640000, 6.283185, 3.110177
0.640000, 6.283185, 6.283185
0.641000, 0.000000, 3.141593
0.641000, 0.188496, 0.753982
0.641000, 0.219911, 0.753982
0.641000, 0.345575, 0.785398
0.641000, 0.376991, 0.785398
0.641000, 0.408407, 0.785398
0.641000, 0.439823, 0.785398
0.641000, 0.502655, 0.753982
0.641000, 0.534071, 0.753982
0.641000, 0.596903, 0.722566
0.641000, 0.628319, 0.691150
0.641000, 0.659734, 0.659734
0.641000, 0.691150, 0.628319
0.641000, 0.722566, 0.596903
0.641000, 0.753982, 0.188496
0.641000, 0.753982, 0.219911
0.641000, 0.753982, 0.502655
0.641000, 0.753982, 0.534071
0.641000, 0.785398, 0.345575
0.641000, 0.785398, 0.376991
0.641000, 0.785398, 0.408407
0.641000, 0.785398, 0.439823
0.641000, 1.979203, 3.989823
0.641000, 1.979203, 4.272566
0.641000, 2.073451, 4.178318
0.641000, 2.261947, 4.272566
0.641000, 3.110177, 6.283185
0.641000, 3.141593, 0.000000
0.641000, 3.141593, 3.141593
0.641000, 3.989823, 1.979203
0.641000, 4.178318, 2.073451
0.641000, 4.272566, 1.979203
0.641000, 4.272566, 2.261947
0.641000, 5.466371, 5.843362
0.641000, 5.466371, 5.874778
0.641000, 5.466371, 5.906194
0.641000, 5.466371, 5.937610
0.641000, 5.466371, 5.969026
0.641000, 5.497787, 5.749115
0.641000, 5.497787, 5.780530
0.641000, 5.497787, 6.031858
0.641000, 5.497787, 6.063274
0.641000, 5.497787, 6.094690
0.641000, 5.529203, 5.686283
0.641000, 5.529203, 6.157522
0.641000, 5.560619, 5.654867
0.641000, 5.560619, 6.251769
0.641000, 5.592035, 5.592035
0.641000, 5.592035, 6.283185
0.641000, 5.654867, 5.560619
0.641000, 5.686283, 5.529203
0.641000, 5.749115, 5.497787
0.641000, 5.780530, 5.497787
0.641000, 5.843362, 5.466371
0.641000, 5.874778, 5.466371
0.641000, 5.906194, 5.466371
0.641000, 5.937610, 5.466371
0.641000, 5.969026, 5.466371
0.641000, 6.031858, 5.497787
0.641000, 6.063274, 5.497787
0.641000, 6.094690, 5.497787
0.641000, 6.157522, 5.529203
0.641000, 6.251769, 5.560619
0.641000, 6.283185, 3.110177
0.641000, 6.283185, 5.592035
0.641000, 6.283185, 6.283185
0.642000, 0.188496, 0.753982
0.642000, 0.314159, 0.785398
0.642000, 0.345575, 0.785398
0.642000, 0.376991, 0.785398
0.642000, 0.408407, 0.785398
0.642000, 0.439823, 0.785398
0.642000, 0.502655, 0.753982
0.642000, 0.534071, 0.753982
0.642000, 0.596903, 0.722566
0.642000, 0.659734, 0.691150
0.642000, 0.691150, 0.659734
0.642000, 0.722566, 0.596903
0.642000, 0.753982, 0.188496
0.642000, 0.753982, 0.502655
0.642000, 0.753982, 0.534071
0.642000, 0.785398, 0.314159
0.642000, 0.785398, 0.345575
0.642000, 0.785398, 0.376991
0.642000, 0.785398, 0.408407
0.642000, 0.785398, 0.439823
0.642000, 1.979203, 3.989823
0.642000, 1.979203, 4.272566
0.642000, 2.073451, 4.178318
0.642000, 2.261947, 4.272566
0.642000, 3.110177, 6.283185
0.642000, 3.141593, 3.141593
0.642000, 3.989823, 1.979203
0.642000, 4.178318, 2.073451
0.642000, 4.272566, 1.979203
0.642000, 4.272566, 2.261947
0.642000, 5.466371, 5.843362
0.642000, 5.466371, 5.874778
0.642000, 5.466371, 5.906194
0.642000, 5.466371, 5.937610
0.642000, 5.466371, 5.969026
0.642000, 5.497787, 5.749115
0.642000, 5.497787, 5.780530
0.642000, 5.497787, 6.063274
0.642000, 5.497787, 6.094690
0.642000, 5.529203, 5.686283
0.642000, 5.529203, 6.157522
0.642000, 5.529203, 6.188938
0.642000, 5.560619, 5.623451
0.642000, 5.560619, 6.251769
0.642000, 5.592035, 5.592035
0.642000, 5.592035, 6.283185
0.642000, 5.623451, 5.560619
0.642000, 5.686283, 5.529203
0.642000, 5.749115, 5.497787
0.642000, 5.780530, 5.497787
0.642000, 5.843362, 5.466371
0.642000, 5.874778, 5.466371
0.642000, 5.906194, 5.466371
0.642000, 5.937610, 5.466371
0.642000, 5.969026, 5.466371
0.642000, 6.063274, 5.497787
0.642000, 6.094690, 5.497787
0.642000, 6.157522, 5.529203
0.642000, 6.188938, 5.529203
0.642000, 6.251769, 5.560619
0.642000, 6.283185, 3.110177
0.642000, 6.283185, 5.592035
0.642000, 6.283185, 6.283185
0.643000, 0.188496, 0.753982
0.643000, 0.314159, 0.785398
0.643000, 0.345575, 0.785398
0.643000, 0.376991, 0.785398
0.643000, 0.408407, 0.785398
0.643000, 0.439823, 0.785398
0.643000, 0.502655, 0.753982
0.643000, 0.534071, 0.753982
0.643000, 0.596903, 0.722566
0.643000, 0.659734, 0.691150
0.643000, 0.691150, 0.659734
0.643000, 0.722566, 0.596903
0.643000, 0.753982, 0.188496
0.643000, 0.753982, 0.502655
0.643000, 0.753982, 0.534071
0.643000, 0.785398, 0.314159
0.643000, 0.785398, 0.345575
0.643000, 0.785398, 0.376991
0.643000, 0.785398, 0.408407
0.643000, 0.785398, 0.439823
0.643000, 1.979203, 3.989823
0.643000, 1.979203, 4.272566
0.643000, 2.073451, 4.178318
0.643000, 2.261947, 4.272566
0.643000, 3.110177, 6.283185
0.643000, 3.141593, 3.141593
0.643000, 3.989823, 1.979203
0.643000, 4.178318, 2.073451
0.643000, 4.272566, 1.979203
0.643000, 4.272566, 2.261947
0.643000, 5.466371, 5.843362
0.643000, 5.466371, 5.874778
0.643000, 5.466371, 5.906194
0.643000, 5.466371, 5.937610
0.643000, 5.466371, 5.969026
0.643000, 5.497787, 5.749115
0.643000, 5.497787, 5.780530
0.643000, 5.497787, 6.063274
0.643000, 5.497787, 6.094690
0.643000, 5.529203, 5.686283
0.643000, 5.529203, 6.188938
0.643000, 5.560619, 5.623451
0.643000, 5.560619, 6.251769
0.643000, 5.592035, 5.592035
0.643000, 5.592035, 6.283185
0.643000, 5.623451, 5.560619
0.643000, 5.686283, 5.529203
0.643000, 5.749115, 5.497787
0.643000, 5.780530, 5.497787
0.643000, 5.843362, 5.466371
0.643000, 5.874778, 5.466371
0.643000, 5.906194, 5.466371
0.643000, 5.937610, 5.466371
0.643000, 5.969026, 5.466371
0.643000, 6.063274, 5.497787
0.643000, 6.094690, 5.497787
0.643000, 6.188938, 5.529203
0.643000, 6.251769, 5.560619
0.643000, 6.283185, 3.110177
0.643000, 6.283185, 5.592035
0.643000, 6.283185, 6.283185
0.644000, 0.188496, 0.753982
0.644000, 0.282743, 0.785398
0.644000, 0.314159, 0.785398
0.644000, 0.345575, 0.785398
0.644000, 0.376991, 0.785398
0.644000, 0.408407, 0.785398
0.644000, 0.439823, 0.785398
0.644000, 0.471239, 0.785398
0.644000, 0.534071, 0.753982
0.644000, 0.565487, 0.753982
0.644000, 0.596903, 0.722566
0.644000, 0.628319, 0.722566
0.644000, 0.659734, 0.691150
0.644000, 0.691150, 0.659734
0.644000, 0.722566, 0.596903
0.644000, 0.722566, 0.628319
0.644000, 0.753982, 0.188496
0.644000, 0.753982, 0.534071
0.644000, 0.753982, 0.565487
0.644000, 0.785398, 0.282743
0.644000, 0.785398, 0.314159
0.644000, 0.785398, 0.345575
0.644000, 0.785398, 0.376991
0.644000, 0.785398, 0.408407
0.644000, 0.785398, 0.439823
0.644000, 0.785398, 0.471239
0.644000, 1.979203, 3.989823
0.644000, 1.979203, 4.272566
0.644000, 2.073451, 4.178318
0.644000, 2.261947, 4.272566
0.644000, 3.110177, 6.283185
0.644000, 3.141593, 3.141593
0.644000, 3.989823, 1.979203
0.644000, 4.178318, 2.073451
0.644000, 4.272566, 1.979203
0.644000, 4.272566, 2.261947
0.644000, 5.466371, 5.811946
0.644000, 5.466371, 5.843362
0.644000, 5.466371, 5.874778
0.644000, 5.466371, 5.906194
0.644000, 5.466371, 5.937610
0.644000, 5.466371, 5.969026
0.644000, 5.466371, 6.000442
0.644000, 5.497787, 5.717699
0.644000, 5.497787, 5.749115
0.644000, 5.497787, 6.063274
0.644000, 5.497787, 6.094690
0.644000, 5.529203, 5.654867
0.644000, 5.529203, 5.686283
0.644000, 5.529203, 6.188938
0.644000, 5.560619, 5.623451
0.644000, 5.560619, 6.251769
0.644000, 5.592035, 5.592035
0.644000, 5.592035, 6.283185
0.644000, 5.623451, 5.560619
0.644000, 5.654867, 5.529203
0.644000, 5.686283, 5.529203
0.644000, 5.717699, 5.497787
0.644000, 5.749115, 5.497787
0.644000, 5.811946, 5.466371
0.644000, 5.843362, 5.466371
0.644000, 5.874778, 5.466371
0.644000, 5.906194, 5.466371
0.644000, 5.937610, 5.466371
0.644000, 5.969026, 5.466371
0.644000, 6.000442, 5.466371
0.644000, 6.063274, 5.497787
0.644000, 6.094690, 5.497787
0.644000, 6.188938, 5.529203
0.644000, 6.251769, 5.560619
0.644000, 6.283185, 3.110177
0.644000, 6.283185, 5.592035
0.644000, 6.283185, 6.283185
0.645000, 0.282743, 0.785398
0.645000, 0.314159, 0.785398
0.645000, 0.345575, 0.785398
0.645000, 0.376991, 0.785398
0.645000, 0.408407, 0.785398
0.645000, 0.439823, 0.785398
0.645000, 0.471239, 0.785398
0.645000, 0.534071, 0.753982
0.645000, 0.565487, 0.753982
0.645000, 0.596903, 0.722566
0.645000, 0.628319, 0.722566
0.645000, 0.659734, 0.691150
0.645000, 0.691150, 0.659734
0.645000, 0.722566, 0.596903
0.645000, 0.722566, 0.628319
0.645000, 0.753982, 0.534071
0.645000, 0.753982, 0.565487
0.645000, 0.785398, 0.282743
0.645000, 0.785398, 0.314159
0.645000, 0.785398, 0.345575
0.645000, 0.785398, 0.376991
0.645000, 0.785398, 0.408407
0.645000, 0.785398, 0.439823
0.645000, 0.785398, 0.471239
0.645000, 1.979203, 3.989823
0.645000, 1.979203, 4.272566
0.645000, 2.073451, 4.178318
0.645000, 2.261947, 4.272566
0.645000, 3.110177, 6.283185
0.645000, 3.141593, 3.141593
0.645000, 3.989823, 1.979203
0.645000, 4.178318, 2.073451
0.645000, 4.272566, 1.979203
0.645000, 4.272566, 2.261947
0.645000, 5.466371, 5.811946
0.645000, 5.466371, 5.843362
0.645000, 5.466371, 5.874778
0.645000, 5.466371, 5.906194
0.645000, 5.466371, 5.937610
0.645000, 5.466371, 5.969026
0.645000, 5.466371, 6.000442
0.645000, 5.497787, 5.717699
0.645000, 5.497787, 5.749115
0.645000, 5.497787, 6.094690
0.645000, 5.529203, 5.654867
0.645000, 5.529203, 5.686283
0.645000, 5.529203, 6.188938
0.645000, 5.560619, 5.623451
0.645000, 5.560619, 6.251769
0.645000, 5.592035, 5.592035
0.645000, 5.592035, 6.283185
0.645000, 5.623451, 5.560619
0.645000, 5.654867, 5.529203
0.645000, 5.686283, 5.529203
0.645000, 5.717699, 5.497787
0.645000, 5.749115, 5.497787
0.645000, 5.811946, 5.466371
0.645000, 5.843362, 5.466371
0.645000, 5.874778, 5.466371
0.645000, 5.906194, 5.466371
0.645000, 5.937610, 5.466371
0.645000, 5.969026, 5.466371
0.645000, 6.000442, 5.466371
0.645000, 6.094690, 5.497787
0.645000, 6.188938, 5.529203
0.645000, 6.251769, 5.560619
0.645000, 6.283185, 3.110177
0.645000, 6.283185, 5.592035
0.645000, 6.283185, 6.283185
0.646000, 0.000000, 3.141593
0.646000, 0.282743, 0.785398
0.646000, 0.314159, 0.785398
0.646000, 0.345575, 0.785398
0.646000, 0.376991, 0.785398
0.646000, 0.408407, 0.785398
0.646000, 0.439823, 0.785398
0.646000, 0.471239, 0.785398
0.646000, 0.534071, 0.753982
0.646000, 0.565487, 0.753982
0.646000, 0.628319, 0.722566
0.646000, 0.659734, 0.691150
0.646000, 0.691150, 0.659734
0.646000, 0.722566, 0.628319
0.646000, 0.753982, 0.534071
0.646000, 0.753982, 0.565487
0.646000, 0.785398, 0.282743
0.646000, 0.785398, 0.314159
0.646000, 0.785398, 0.345575
0.646000, 0.785398, 0.376991
0.646000, 0.785398, 0.408407
0.646000, 0.785398, 0.439823
0.646000, 0.785398, 0.471239
0.646000, 1.979203, 3.989823
0.646000, 1.979203, 4.272566
0.646000, 2.073451, 4.178318
0.646000, 2.261947, 4.272566
0.646000, 3.110177, 6.283185
0.646000, 3.141593, 0.000000
0.646000, 3.141593, 3.141593
0.646000, 3.989823, 1.979203
0.646000, 4.178318, 2.073451
0.646000, 4.272566, 1.979203
0.646000, 4.272566, 2.261947
0.646000, 5.466371, 5.811946
0.646000, 5.466371, 5.843362
0.646000, 5.466371, 5.874778
0.646000, 5.466371, 5.906194
0.646000, 5.466371, 5.937610
0.646000, 5.466371, 5.969026
0.646000, 5.466371, 6.000442
0.646000, 5.497787, 5.717699
0.646000, 5.497787, 5.749115
0.646000, 5.497787, 6.094690
0.646000, 5.497787, 6.126106
0.646000, 5.529203, 5.654867
